run,problem,feature,is_real,reason,final_score_adj,global_score,perm_selection_rate,drop_selection_rate,stability_pass,null_margin,disagreement,gap_filtered,drop_veto,bootstrap_freq,bootstrap_filtered,bootstrap_rescued
run_six_hump_camel_20260331_155336_341004_c0b8,six_hump_camel,d3,False,weighted_vote_pass,0.8156501792687889,0.8467499999999999,0.8749999999999999,0.6866666666666666,True,0.1427135416666667,0.1883333333333332,False,False,1.0,,
run_six_hump_camel_20260331_195356_586138_0fcb,six_hump_camel,x1,True,weighted_vote_pass,0.9568479872554452,0.9703125,0.9675,0.98625,True,0.2553463541666666,0.01875,False,False,1.0,,
run_six_hump_camel_20260331_195356_586138_0fcb,six_hump_camel,x2,True,weighted_vote_pass,0.8558701877380746,0.8919999999999999,0.8912499999999999,0.8962499999999999,True,0.1653713541666666,0.005,False,False,1.0,,
run_six_hump_camel_20260331_195356_586138_0fcb,six_hump_camel,d3,False,weighted_vote_pass,0.8156501792687889,0.8467499999999999,0.8749999999999999,0.6866666666666666,True,0.1427135416666667,0.1883333333333332,False,False,1.0,,
run_six_hump_camel_20260331_200447_912265_55da,six_hump_camel,x2,True,weighted_vote_pass,0.8431867646289419,0.8916249999999999,0.8987499999999999,0.85125,True,0.1633869791666666,0.0474999999999999,False,False,0.9333333333333332,,
run_six_hump_camel_20260331_200447_912265_55da,six_hump_camel,x1,True,weighted_vote_pass,0.8029630074181596,0.878875,0.865,0.9575,True,0.1329411458333333,0.0924999999999999,False,False,1.0,,
run_six_hump_camel_20260331_200447_912265_55da,six_hump_camel,d2,False,weighted_vote_pass,0.7102394192363831,0.7778333333333333,0.7945833333333333,0.6829166666666666,True,0.0359630208333333,0.1116666666666666,False,False,1.0,,
run_six_hump_camel_20260331_200645_285252_d072,six_hump_camel,x2,True,weighted_vote_pass,0.881928703346431,0.907375,0.91625,0.8570833333333333,True,0.1203567708333334,0.0591666666666665,False,False,1.0,,
run_six_hump_camel_20260331_201514_582315_b954,six_hump_camel,x1,True,weighted_vote_pass,0.9423750354048436,0.960625,0.95875,0.97125,True,0.1589635416666668,0.0124999999999999,False,False,1.0,,
run_six_hump_camel_20260401_104224_019393_2d81,six_hump_camel,x1,True,weighted_vote_pass,0.9568479872554452,0.9703125,0.9675,0.98625,True,0.2553463541666666,0.01875,False,False,0.8666666666666667,,
run_six_hump_camel_20260401_104224_019393_2d81,six_hump_camel,x2,True,weighted_vote_pass,0.8558701877380746,0.8919999999999999,0.8912499999999999,0.8962499999999999,True,0.1653713541666666,0.005,False,False,1.0,,
run_six_hump_camel_20260401_104224_019393_2d81,six_hump_camel,d3,False,weighted_vote_pass,0.8156501792687889,0.8467499999999999,0.8749999999999999,0.6866666666666666,True,0.1427135416666667,0.1883333333333332,False,False,0.9333333333333332,,
run_six_hump_camel_20260401_104615_247214_694b,six_hump_camel,x1,True,weighted_vote_pass,0.94989894401926,0.976875,0.975,0.9875,True,0.194396875,0.0125,False,False,1.0,,
run_six_hump_camel_20260401_105146_201955_590d,six_hump_camel,x2,True,weighted_vote_pass,0.8431867646289419,0.8916249999999999,0.8987499999999999,0.85125,True,0.1633869791666666,0.0474999999999999,False,False,0.9333333333333332,,
run_six_hump_camel_20260401_105146_201955_590d,six_hump_camel,x1,True,weighted_vote_pass,0.8029630074181596,0.878875,0.865,0.9575,True,0.1329411458333333,0.0924999999999999,False,False,1.0,,
run_six_hump_camel_20260401_105146_201955_590d,six_hump_camel,d2,False,weighted_vote_pass,0.7102394192363831,0.7778333333333333,0.7945833333333333,0.6829166666666666,True,0.0359630208333333,0.1116666666666666,False,False,0.9333333333333332,,
run_six_hump_camel_20260401_110103_169140_8a55,six_hump_camel,x1,True,weighted_vote_pass,0.9423750354048436,0.960625,0.95875,0.97125,True,0.1589635416666668,0.0124999999999999,False,False,1.0,,
run_six_hump_camel_20260401_133723_203374_b500,six_hump_camel,x1,True,weighted_vote_pass,0.9568479872554452,0.9703125,0.9675,0.98625,True,0.2553463541666666,0.01875,False,False,0.8666666666666667,,
run_six_hump_camel_20260401_133723_203374_b500,six_hump_camel,x2,True,weighted_vote_pass,0.8558701877380746,0.8919999999999999,0.8912499999999999,0.8962499999999999,True,0.1653713541666666,0.005,False,False,0.8666666666666667,,
run_six_hump_camel_20260401_133723_203374_b500,six_hump_camel,d3,False,weighted_vote_pass,0.8156501792687889,0.8467499999999999,0.8749999999999999,0.6866666666666666,True,0.1427135416666667,0.1883333333333332,False,False,0.9333333333333332,,
run_six_hump_camel_20260401_135618_161388_a00c,six_hump_camel,x1,True,weighted_vote_pass,0.9423750354048436,0.960625,0.95875,0.97125,True,0.1589635416666668,0.0124999999999999,False,False,1.0,,
run_six_hump_camel_20260401_191004_866491_0a7c,six_hump_camel,x1,True,weighted_vote_pass,0.9771811924091276,0.9900625,0.98875,0.9975,True,0.3014052083333333,0.00875,False,False,1.0,,
run_six_hump_camel_20260401_192901_584218_8010,six_hump_camel,x1,True,weighted_vote_pass,0.9633113671234886,0.971875,0.97,0.9825,True,0.2510640625,0.0124999999999999,False,False,1.0,,
run_six_hump_camel_20260401_192901_584218_8010,six_hump_camel,d3,False,weighted_vote_pass,0.9111931696029568,0.9544791666666664,0.9554166666666666,0.9491666666666666,True,0.2008359375,0.0062499999999999,False,False,1.0,,
run_six_hump_camel_20260401_193448_589157_03df,six_hump_camel,x1,True,weighted_vote_pass,0.9831837787969756,1.0,1.0,1.0,True,0.3451395833333333,0.0,False,False,1.0,,
run_six_hump_camel_20260401_194047_792258_ec64,six_hump_camel,x1,True,weighted_vote_pass,0.997568193606237,0.9989375,0.99875,1.0,True,0.3577375,0.00125,False,False,1.0,,
run_goldstein_price_20260327_100449_114842_92f3,goldstein_price,x2,True,weighted_vote_pass,0.9717411271911668,0.995,0.995,0.995,True,0.5395041666666668,0.0,,False,,,
run_goldstein_price_20260327_103815_642766_e13d,goldstein_price,x2,True,weighted_vote_pass,0.9702737057740602,0.991,0.99,0.995,True,0.2413166666666667,0.005,,False,,,
run_goldstein_price_20260327_103815_642766_e13d,goldstein_price,x1,True,weighted_vote_pass,0.9247097329523044,0.9481666666666666,0.955,0.9208333333333332,True,0.1648083333333331,0.0341666666666667,,False,,,
run_goldstein_price_20260327_103815_642766_e13d,goldstein_price,d2,False,weighted_vote_pass,0.6240347500000001,0.7113333333333333,0.8183333333333332,0.2833333333333333,True,-0.0404516666666667,0.5349999999999999,,False,,,
run_six_hump_camel_20260327_105048_270704_e255,six_hump_camel,x1,True,weighted_vote_pass,0.9487919535491408,0.981,0.98375,0.9654166666666666,True,0.2603921875,0.0183333333333334,,False,1.0,,
run_six_hump_camel_20260327_105048_270704_e255,six_hump_camel,x2,True,weighted_vote_pass,0.8250477282783972,0.8627916666666665,0.8604166666666665,0.87625,True,0.1646489583333332,0.0158333333333334,,False,1.0,,
run_six_hump_camel_20260327_105048_270704_e255,six_hump_camel,d1,False,weighted_vote_pass,0.5568012598239217,0.6576145833333332,0.7095833333333332,0.363125,True,-0.0234246875,0.3464583333333332,,False,0.7,,
run_six_hump_camel_20260327_105727_532992_9dfd,six_hump_camel,x1,True,weighted_vote_pass,0.9568479872554452,0.9703125,0.9675,0.98625,True,0.2553463541666666,0.01875,,False,1.0,,
run_six_hump_camel_20260327_105727_532992_9dfd,six_hump_camel,x2,True,weighted_vote_pass,0.8558701877380746,0.8919999999999999,0.8912499999999999,0.8962499999999999,True,0.1653713541666666,0.005,,False,1.0,,
run_six_hump_camel_20260327_105727_532992_9dfd,six_hump_camel,d3,False,weighted_vote_pass,0.8156501792687889,0.8467499999999999,0.8749999999999999,0.6866666666666666,True,0.1427135416666667,0.1883333333333332,,False,1.0,,
run_six_hump_camel_20260327_110027_354793_636d,six_hump_camel,x1,True,weighted_vote_pass,0.94989894401926,0.976875,0.975,0.9875,True,0.194396875,0.0125,,False,1.0,,
run_six_hump_camel_20260327_110027_354793_636d,six_hump_camel,x2,True,weighted_vote_pass,0.797840083471787,0.8324687499999999,0.8637499999999999,0.6552083333333332,True,0.0432645833333332,0.2085416666666667,,False,1.0,,
run_six_hump_camel_20260327_110027_354793_636d,six_hump_camel,d2,False,weighted_vote_pass,0.7821258584455667,0.8215729166666667,0.8354166666666667,0.7431249999999999,True,0.0421973958333334,0.0922916666666667,,False,0.9,,
run_six_hump_camel_20260327_110440_650393_4b52,six_hump_camel,x2,True,weighted_vote_pass,0.8431867646289419,0.8916249999999999,0.8987499999999999,0.85125,True,0.1633869791666666,0.0474999999999999,,False,0.9,,
run_six_hump_camel_20260327_110440_650393_4b52,six_hump_camel,x1,True,weighted_vote_pass,0.8029630074181596,0.878875,0.865,0.9575,True,0.1329411458333333,0.0924999999999999,,False,1.0,,
run_six_hump_camel_20260327_110440_650393_4b52,six_hump_camel,d2,False,weighted_vote_pass,0.7102394192363831,0.7778333333333333,0.7945833333333333,0.6829166666666666,True,0.0359630208333333,0.1116666666666666,,False,1.0,,
run_six_hump_camel_20260327_110554_746000_ed45,six_hump_camel,x2,True,weighted_vote_pass,0.881928703346431,0.907375,0.91625,0.8570833333333333,True,0.1203567708333334,0.0591666666666665,,False,1.0,,
run_six_hump_camel_20260327_110554_746000_ed45,six_hump_camel,x1,True,weighted_vote_pass,0.8142247490422427,0.8704166666666666,0.8829166666666666,0.7995833333333332,True,0.063853125,0.0833333333333333,,False,0.9,,
run_six_hump_camel_20260327_110554_746000_ed45,six_hump_camel,d2,False,weighted_vote_pass,0.6885243259466233,0.7625,0.7799999999999999,0.6633333333333333,True,-0.0255180989583333,0.1166666666666665,,False,0.7,,
run_six_hump_camel_20260327_110959_806316_3f3b,six_hump_camel,x2,True,weighted_vote_pass,0.8701795882257481,0.9025,0.8987499999999999,0.92375,True,0.1231541666666666,0.025,,False,1.0,,
run_six_hump_camel_20260327_110959_806316_3f3b,six_hump_camel,x1,True,weighted_vote_pass,0.859977491655508,0.9021249999999998,0.905,0.8858333333333334,True,0.1245302083333332,0.0191666666666665,,False,0.9,,
run_six_hump_camel_20260327_110959_806316_3f3b,six_hump_camel,d2,False,weighted_vote_pass,0.7502964910500921,0.8032916666666666,0.8079166666666666,0.7770833333333332,True,0.0284791666666668,0.0308333333333333,,False,0.7,,
run_six_hump_camel_20260327_110959_806316_3f3b,six_hump_camel,d3,False,weighted_vote_pass,0.6729027645352031,0.7498333333333332,0.7795833333333333,0.58125,True,-0.0045217708333333,0.1983333333333332,,False,0.8,,
run_six_hump_camel_20260327_111144_655289_f715,six_hump_camel,x1,True,weighted_vote_pass,0.9423750354048436,0.960625,0.95875,0.97125,True,0.1589635416666668,0.0124999999999999,,False,1.0,,
run_six_hump_camel_20260327_111144_655289_f715,six_hump_camel,x2,True,weighted_vote_pass,0.8082172870618312,0.83246875,0.865,0.648125,True,0.0311059375000001,0.216875,,False,0.7,,
run_six_hump_camel_20260327_111144_655289_f715,six_hump_camel,d3,False,weighted_vote_pass,0.7149603551905978,0.7550937499999999,0.7762499999999999,0.6352083333333333,True,-0.067304427083333,0.1410416666666666,,False,0.9,,
run_six_hump_camel_20260327_111144_655289_f715,six_hump_camel,d2,False,weighted_vote_pass,0.5710919614648569,0.7063958333333333,0.7608333333333334,0.3979166666666666,True,-0.1197295572916663,0.3629166666666668,,False,0.7,,
