run_root,problem,selected,sel_count,dummy_count,fi_real_only_success,fi_all_real_included,fi_final_score_threshold,fi_global_score_floor,fi_stability_rule_very_low_data,fi_stability_perm_min_rate_very_low_data,fi_stability_drop_min_rate_very_low_data,fi_stability_rule_normal,fi_gap_filter_enabled,fi_gap_threshold_very_low_data,fi_gap_global_floor,fi_gap_min_retain,fi_drop_veto_enabled,fi_drop_veto_threshold,fi_disagreement_penalty_scale,fi_disagreement_threshold,fi_null_enabled,fi_null_mode,fi_null_quantile,fi_null_alpha_low_data,fi_bootstrap_enabled,fi_bootstrap_min_freq,fi_bootstrap_rescue_global_floor,fi_perm_var_penalty_very_low_data_scale,perm_repeats,perm_min_pass_rate,fi_drop_min_pass_rate,fi_drop_epsilon,fi_drop_min_pass_rate_very_low_data,fi_drop_epsilon_very_low_data,cv_low_data_np_ratio
result\past\additional=True\run_goldstein_price_20260401_095033_637270_c411,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095120_812910_8539,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095220_324343_27c5,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095312_192635_c41a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095353_648496_7535,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095441_286132_b847,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095533_422719_12d0,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095623_694417_cc58,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095710_293879_b1ae,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095751_646754_85df,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095840_971628_683c,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095919_334739_00b9,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_095959_108847_42c2,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100049_296756_15cd,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100127_836138_b6d9,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100213_596541_9bbe,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100255_013459_7098,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100340_635515_088a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100421_039545_154b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100500_262975_fe99,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100543_432479_58d7,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100621_611103_cbd5,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100659_349448_a463,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100738_469105_4104,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100832_532306_0093,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_100914_688587_a329,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101008_861920_dd61,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101053_774384_8dee,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101134_095766_7bbf,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101228_321986_2919,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101313_659941_0483,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101409_219519_e18f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101448_419901_e0db,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101527_815230_6b13,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101611_259881_38b2,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101659_781136_fe1d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101747_688206_11ce,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101827_283653_2dd3,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101914_035254_b21b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_101956_351230_b0d7,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_102043_341794_6132,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_102124_619040_0510,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_102201_707068_de20,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_102247_020875_7b64,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_102332_214131_79c4,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_102409_167931_1532,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_102456_210785_d41a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_102544_794227_5d40,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.75,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.8,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_124414_942052_69e6,goldstein_price,x2,1,0,0,0,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_124505_292791_1990,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_124555_504099_4e57,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_124642_456315_4ac6,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_124741_347585_180f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_124832_772621_4cc4,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_124913_330363_c259,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_124959_594165_0064,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125051_602030_ab09,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125140_382927_18d5,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125225_253704_ef4b,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125305_396308_8a74,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125353_230944_b32a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125431_447055_9ac7,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125510_869692_345f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125600_128479_e565,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125638_510604_b106,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125723_902927_956d,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125804_397737_740e,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125849_773576_180f,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_125929_048548_5b09,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130007_201576_f176,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130049_878999_091c,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130128_089132_74d8,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130205_344537_e992,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130244_743643_9138,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130338_187133_c0de,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130420_403603_16bc,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130513_850994_66fc,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130558_306439_25c6,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130638_595779_2d56,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130732_315413_31b1,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130817_186777_05d5,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130912_165757_555a,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_130951_152002_c1cc,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131030_528973_f7b4,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131113_511173_0357,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131201_688586_5e09,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131249_768046_12bf,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131328_935089_3111,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
result\past\additional=True\run_goldstein_price_20260401_131414_402916_34a1,goldstein_price,"x1,x2",2,0,1,1,0.55,0.25,and,0.6,0.42,or,True,0.08,0.8,2.0,True,0.03,0.55,0.25,True,soft,0.85,0.45,True,0.73,,0.2,5,0.6,0.6,0.06,0.35,0.02,15.0
